Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
eatPlants,https://www.crunchbase.com/organization/eatplants,Active,,"Food and Beverage, Food Processing, Manufacturing, Organic Food, Plant-Based Foods","Berlin, Berlin, Germany",eatPlants manufactures products that help everyone cook easily plant-based food.,"692,890","European Union (EU), Europe, Middle East, and Africa (EMEA)",10245,Less than $1M,2019-01-01,year,,,,,For Profit,https://www.eatplants.de/,,https://www.facebook.com/eatplantsde-111995136818152/,https://www.linkedin.com/company/eatplants/?trk=similar-pages_result-card_full-click&originalSubdomain=in,"eatPlants  is an e-commerce platform that provides plant-based sauces and broths. Their products include an organic sauce sample pack, an organic broth sample pack, a big trial pack, organic gravy, organic velvet sauce, organic indian curry, organic velvet sauce, and more.","Food and Beverage, Manufacturing",2,1-10,"Benedikt Rapp, Sebastian Bentele",1,Seed,2021-10-21,,,,Angel,,,,Angel,,,,,,,"Wolfgang Mauer, Tobias Fezer, Norbert Lemken, Michael Cortelletti",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
eClear,https://www.crunchbase.com/organization/eclear,Active,,"Accounting, Artificial Intelligence (AI), Financial Services, Payments, Tax Preparation","Berlin, Berlin, Germany","eClear uses AI for VAT and customs compliance, providing seamless cross-border solutions.","18,654","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,$1M to $10M,2017-01-01,year,,,,,For Profit,https://eclear.com,https://twitter.com/eclearag,https://www.facebook.com/eClearAG,https://www.linkedin.com/company/eclear-ag,"eClear AG (fka ClearVAT) is a European SaaS provider offering AI-based innovations in tax technology (VAT and Customs). Company provides embedded solutions to global marketplaces and digital platforms on cross-border commerce into and within Europe. The company's core technology is Europe's largest and most granular on-demand tax and customs database (Customs.AI) providing permanently updated tax and customs rules (tax content) for automated tax determination. eClear is certified partner of SAP and provides connectivities to all SAP ERP systems. The company is a EU-wide banking regulated payment facilitator and payment acquirer with a focus on automation of tax payments. eClear's fully SaaS/Cloud solutions allow eCommerce merchants to sell their goods seamless into and within the European Union (plus UK, Switzerland and Norway). The integration of eClear's full service offering ClearVAT provides seamless VAT-free (border free), liability free, registration free and audit free shipments into Europe.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Professional Services, Science and Engineering, Software",1,51-100,Roman Maria Koidl,7,Early Stage Venture,2023-12-14,2500000,EUR,2748337,Series B,2500000,EUR,2748337,Series B,39000000,EUR,42290350,43000000,EUR,46299748,German Federal Ministry of Education and Research,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Ecoligo,https://www.crunchbase.com/organization/ecoligo,Active,,"Clean Energy, Impact Investing, Renewable Energy, Solar","Berlin, Berlin, Germany","Ecoligo is an impact investment provider, implementing solar energy solutions that generate economic and environmental returns.","18,503","European Union (EU), Europe, Middle East, and Africa (EMEA)",10115,$10M to $50M,2016-01-01,year,,,,,For Profit,https://www.ecoligo.com,https://twitter.com/ecoligo,https://www.facebook.com/ecoligo,https://www.linkedin.com/company/ecoligo,"Ecoligo is a solar utility that provides low-cost solar energy to local businesses in emerging markets. By financing the solar systems through a crowd-investing platform, they close the finance gap that prevents these projects from being realized. Projects are enabled by committed and environmentally conscious investors who fight the climate crisis with their targeted investments in solar projects while earning significant interest. By supplying commercial and industrial enterprises in fast-growing economies with solar energy, Ecoligo contributes to saving harmful CO₂ and actively protects the climate. The fully financed solar-as-a-service projects not only bring Ecoligo’s customers financial savings but also enable them to grow sustainably. Ecoligo implements solar energy solutions that generate economic and environmental returns.","Energy, Financial Services, Lending and Investments, Natural Resources, Sustainability",2,11-50,"Markus Schwaninger, Martin Baart",7,,2024-03-26,5000000,USD,5000000,Debt Financing,11000000,EUR,11922245,Venture - Series Unknown,24500000,EUR,25723430,32866134,USD,32866134,"EIT InnoEnergy, Triple Jump, Fotowatio Renewable Ventures, Saxovent, GAIA Impact Fund",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
ecoworks,https://www.crunchbase.com/organization/ecoworks,Active,,"Construction, Industrial Engineering","Berlin, Berlin, Germany",Ecoworks specializes in climate-neutral renovations and modernizations for apartment buildings.,"93,431","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1B to $10B,2018-09-26,day,,,,,For Profit,https://www.ecoworks.tech,,,https://www.linkedin.com/company/ecoworksnetzerobuildings,"Ecoworks specializes in climate-neutral renovations and modernizations for apartment buildings. The company uses industrial pre-fabrication, digital processes, and highly efficient energy systems to modernize multi-family houses with up to four floors within a few weeks.","Manufacturing, Real Estate, Science and Engineering",2,101-250,"Emanuel Heisenberg, Kristofer Fichtner",7,Early Stage Venture,2023-12-14,40700095,EUR,44743030,Series A,40700095,EUR,44743030,Series A,71212880,EUR,78597105,78912880,EUR,86875785,"World Fund, Isai, Zacua Ventures, PT1, KOMPAS VC",2,19,,,,,,,,,,,,,,Private,,,,,,,,,,,
Edamama,https://www.crunchbase.com/organization/edamama-foods,Active,,"Food and Beverage, Nutrition, Organic Food","Berlin, Berlin, Germany",Edamama offers pasta made from 100% organic beans and nutritional values.,"133,598","European Union (EU), Europe, Middle East, and Africa (EMEA)",10559,$1M to $10M,2016-01-03,day,,,,,For Profit,http://www.edamama.de,https://twitter.com/edamamafoods,https://de-de.facebook.com/edamamafoods/,https://de.linkedin.com/company/edamamafoods,"Edamama offers pasta made from 100% organic beans and nutritional values. They shift side dishes like pasta to the center of the plate by replacing empty calories from wheat with nutritious beans.  The company was founded in 2015 and is based in Berlin, Germany.","Food and Beverage, Health Care",3,11-50,"Benjamin Hadad, Fabio Andrea Matticoli, Inga Steuwe",3,Seed,2019-02-01,1000000,CHF,1004631,Debt Financing,250000,CHF,252437,Angel,250000,CHF,252437,1750000,CHF,1745706,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Edkimo,https://www.crunchbase.com/organization/edkimo,Active,,"E-Learning, EdTech, Education, Software","Berlin, Berlin, Germany",Edkimo - Feedback for Learning. With privacy by design.,"132,619","European Union (EU), Europe, Middle East, and Africa (EMEA)",12049,Less than $1M,2015-01-01,year,,,,,For Profit,http://www.edkimo.com,https://www.twitter.com/edkimo_app,https://www.facebook.com/edkimoapp,https://de.linkedin.com/company/edkimo,"Edkimo's feedback app is a fun, visual way to receive feedback from students. Edkimo helps teachers and schools to adapt teaching and learning to students' needs and to improve achievement. Edkimo is used by over 40.000 teachers and 1 million students in schools in Europe.  The company is a spin-off from the Gamification Lab at Leuphana University, Germany.","Education, Software",3,1-10,"Jessica Zeller, Kai-Roman Ditsche-Klein, Sebastian Waack",2,Seed,2020-10-13,250000,USD,250000,Seed,250000,USD,250000,Seed,300000,USD,300000,300000,USD,300000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Eduki,https://www.crunchbase.com/organization/lehrerkolleg,Active,,"EdTech, Education, Professional Networking","Berlin, Berlin, Germany",Eduki is a platform to find and share lesson materials.,"225,735","European Union (EU), Europe, Middle East, and Africa (EMEA)",10247,Less than $1M,2016-01-01,year,,,,,For Profit,https://lehrermarktplatz.de/,https://twitter.com/eduki_de,https://www.facebook.com/eduki.de,https://www.linkedin.com/company/lehrermarktplatz-de/about/,Lehrermarktplatz is a platform to find and share lesson materials.,"Community and Lifestyle, Education, Professional Services, Software",1,11-50,Max Maendler,2,Early Stage Venture,2018-06-13,,,,Series A,,,,Series A,,,,,,,"Lepi Ventures, CHECK24 Ventures",1,2,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
eHealth MediDate,https://www.crunchbase.com/organization/e-health-medidate,Active,,"Health Care, Lifestyle","Berlin, Berlin, Germany",MediDate provides patients with high-quality medical treatments using existing infrastructure more efficiently,"351,827","European Union (EU), Europe, Middle East, and Africa (EMEA)",10119,$1M to $10M,2015-01-01,day,,,,,For Profit,https://medidate.de,https://www.twitter.com/medi_date,https://www.facebook.com/medidatelasik/timeline,https://www.linkedin.com/company/medidate,"An excess of unused surgery capacity in healthcare leads to inefficient medical treatments & high costs.  Medidate works with clinics and surgeons, using existing infrastructure more efficiently to offer premium medical treatments at better prices. Clinics are freed of the administrative tasks preceding surgery, such as initial consultation, billing and appointment as well as surgery coordination. Doctors use Medidate as an platform to access patients and pre-organised surgery capacity. ","Community and Lifestyle, Health Care",2,11-50,"Eiko Gerten, Nico Kutschenko",3,Early Stage Venture,2016-06-27,,,,Series B,,,,Series B,,,,,,,"Earlybird Venture Capital, FJ Labs, ECONA AG, Fabrice Grinda",,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Elara,https://www.crunchbase.com/organization/elara,Active,,"Apps, Information Technology, Logistics, Software","Berlin, Berlin, Germany",On a mission to reduce unplanned machine downtime to zero.,"282,399","European Union (EU), Europe, Middle East, and Africa (EMEA)",10115,,2020-01-01,year,,,,,For Profit,http://www.getelara.de,,,https://www.linkedin.com/company/getelaraapp/,"Elara is building software for shop floow workers, technicians, and maintenance managers. Elara offers a new approach to improving troubleshooting processes during unplanned machine downtime. Elara's mobile application makes shop floor colleagues' knowledge and experiences accessible. It enables speedy collaboration when time is scarce.","Apps, Information Technology, Software, Transportation",2,11-50,"Akram Alraai, Dominik Adamowski",1,Seed,2020-11-05,,,,Seed,,,,Seed,,,,,,,Beam,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
ELEMENT Insurance,https://www.crunchbase.com/organization/element-insurance-ag,Active,,"B2B, Financial Services, Insurance, InsurTech","Berlin, Berlin, Germany",ELEMENT Insurance is a technology company that offers white-label product solutions for digital insurance.,"91,845","European Union (EU), Europe, Middle East, and Africa (EMEA)",10405,$500M to $1B,2017-03-01,month,,,,,For Profit,https://www.element.in,https://twitter.com/elementinsur,,https://www.linkedin.com/company/element-insurance,"ELEMENT Insurance is a white-label product factory for insurance and a leader in insurance digitalization. It is licensed by the German Federal Financial Supervisory Authority (Bundesanstalt für Finanzaufsicht) as a direct insurer for non-life insurance, which enables ELEMENT to act as a risk carrier, including claims settlement, in 28 countries across Europe. Founded in March 2017, ELEMENT offers a unique technology platform (‘Insurance as a Platform’) with a focus on the B2B2X value chain: ELEMENT develops for its partners from various industries – from e-commerce to established insurers – custom-made, innovative white-label insurance products at record speed. These products are then marketed by the partners under their own brand. ELEMENT has its headquarters in Berlin and operates across Europe.","Financial Services, Other",2,101-250,"Henning Groß, Inna Riesenkampff",7,Late Stage Venture,2024-03-26,50000000,EUR,54162496,Series C,50000000,EUR,54162496,Series C,137400000,EUR,152126699,137400000,EUR,152126699,"Global Brain Corporation, SBI Investment, finleap, Ilavska Vuillermoz Capital, Alma Mundi Ventures",5,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
elena international,https://www.crunchbase.com/organization/elena-international,Active,,"Manufacturing, Renewable Energy, Semiconductor","Berlin, Berlin, Germany",Elena develops SaaS products for the energy transition.,"435,705","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,,2019-01-01,year,,,,,For Profit,https://www.elena-international.de,https://twitter.com/elenaGmbH,,https://www.linkedin.com/company/elena-international,"Elena organizes technical sales and energy consulting for e-charging stations, self-consumption communities, and PV and storage systems for commercial and individual customers. Its software-as-a-service platform aids in providing sophisticated answers to energy transition-related problems.","Energy, Hardware, Manufacturing, Science and Engineering, Sustainability",,1-10,,1,,2022-10-01,,,,Non-equity Assistance,,,,,,,,,,,SpinLab - The HHL Accelerator,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Elinvar,https://www.crunchbase.com/organization/elinvar,Active,,"Asset Management, Finance, Financial Services, FinTech, Information Technology, Internet, Software, Wealth Management","Berlin, Berlin, Germany",Elinvar enables asset and wealth managers to digitalize their business models by providing the required Platform as a Service.,"157,853","European Union (EU), Europe, Middle East, and Africa (EMEA)",10405,$10M to $50M,2016-07-01,month,,,,,For Profit,https://elinvar.de/,https://twitter.com/elinvar_de,https://www.facebook.com/elinvargmbh/,https://www.linkedin.com/company/elinvar.de,"Elinvar enables asset and wealth managers to digitalize their business models by providing the required Platform as a Service. This includes applications for core processes like client relationship management, online onboarding, onsite advisory support, portfolio management, reporting, invoicing, online client access and communication as well as third party connections, e.g. to custodian banks, market data or KYC providers. Elinvar’s partners profit from the combination of leading technology and the optimal regulatory setup as Elinvar holds all necessary BaFin licenses. With this comprehensive approach, Elinvar creates the unique opportunity for its partners to go digital in one step and to utilize state of the art analytics to create individualized solutions to the benefit of their clients.","Financial Services, Information Technology, Internet Services, Software",3,51-100,"Chris Bartz, Marco Neuhaus, Sebastian Böttner",3,,2021-01-21,25000000,EUR,30413921,Venture - Series Unknown,25000000,EUR,30413921,Venture - Series Unknown,25000000,EUR,30413921,25000000,EUR,30413921,"Goldman Sachs, finleap, GS Growth, Toscafund Asset Management, Ampega Asset Management",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Elucidate,https://www.crunchbase.com/organization/elucidate-gmbh,Active,,"Compliance, Financial Services, GovTech, Information Technology, Infrastructure, Risk Management","Berlin, Berlin, Germany","Elucidate is the only regulated, universal benchmark for the quantification and scoring of financial crime risk.","116,667","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-02-01,month,,,,,For Profit,http://www.elucidate.co,https://twitter.com/ElucidateGmbH,,https://de.linkedin.com/company/elucidate-gmbh,"Elucidate provides ratings and data analysis for financial institutions. Businesses and revenue growth are made possible by the company's ratings and risk pricing products, which also encourage lawful behavior and help create a fairer and more open system. With Elucidate, a business' front, and back office teams can collaborate easily, improving customer service and lowering risk.","Financial Services, Government and Military, Information Technology, Other, Professional Services",2,11-50,"Filipe Garcia, Shane Riedel",4,Seed,2022-05-11,8000000,USD,8000000,Seed,8000000,USD,8000000,Seed,14594162,USD,14594162,14594162,USD,14594162,"SixThirty, Raiffeisen Bank International, 11.2 Capital, AV8 Ventures, Seed X Liechtenstein",3,11,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Elysium Game Studio,https://www.crunchbase.com/organization/elysium-game-studio,Active,,"Digital Entertainment, PC Games, Software, Video Games","Berlin, Berlin, Germany",Innovative and growing Berlin game studio working on the cyberpunk detective thriller Shadow of Conspiracy - Section 2 using UE 5.,"133,444","European Union (EU), Europe, Middle East, and Africa (EMEA)",12107,,2019-08-20,day,,,,,For Profit,https://www.elysiumgamestudio.com/,https://twitter.com/ElysiumGameSt,,https://www.linkedin.com/in/ivan-mirkovikj-7662ab146/,"Elysium Game Studio is an innovative and growing Berlin game developer where top quality is a part of our gaming culture. The studio was founded in 2019 to create AAA games with a focus on high quality narrative-driven and emotional storytelling. The new project ""Shadow of Conspiracy - Section 2"" is a unique, third- and first-person action role-playing game; a deep, cinematic detective thriller that takes place in a dark future vision of Berlin. This open world cyberpunk game is about justice, friendship, love, guilt and betrayal, combining the best elements in a way that has never been experienced before and offering an incomparable genre mix, a breath of fresh air for all players looking for something completely new. Stay tuned for more information!","Gaming, Media and Entertainment, Software",1,11-50,Ivan Mirkovikj,3,,2020-12-10,50000,EUR,60717,Grant,130000,EUR,153520,Undisclosed,130000,EUR,153520,379969,EUR,455616,Federal Ministry of Transport and Digital Infrastructure,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
EMIL Group,https://www.crunchbase.com/organization/emil,Active,,"Enterprise Resource Planning (ERP), Enterprise Software, Insurance, Operating Systems, SaaS, Software","Berlin, Berlin, Germany","B2B SaaS firm with cloud-native, standard tech infrastructure covering entire value chain for insurance companies, MGAs and InsurTechs","212,614","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-01-01,year,,,,,For Profit,https://emil.de/,,,https://www.linkedin.com/company/emil-de/,"EMIL is a Berlin-based B2B Enterprise SaaS company. The cloud-native standard technology is licensed by various insurance providers (Insurance companies, MGAs, InsurTechs) to start innovative new insurance products faster or manage existing portfolios more efficiently.","Financial Services, Platforms, Software",2,11-50,"Bastian Knutzen, Chris Maslowski",1,Seed,2020-10-06,,,,Seed,,,,Seed,,,,,,,10x Value Partners,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
emlen,https://www.crunchbase.com/organization/emlen,Active,,"B2B, E-Commerce Platforms, Sales, Software","Berlin, Berlin, Germany",emlen is a first-buyer enablement platform that enables business-to-business clients to create visually appealing digital sales rooms.,"35,453","European Union (EU), Europe, Middle East, and Africa (EMEA)",10179,$100M to $500M,2020-01-01,year,,,,,For Profit,https://emlen.io,https://twitter.com/emlen_io,https://www.facebook.com/emlen.io/,https://www.linkedin.com/company/emlen-io/,"emlen creates custom digital sales rooms with personalized content for customers in seconds, allowing them to consume at their own pace. They implement call-to-actions such as meeting calendars or communicate via chat or video to quickly answer customers' queries. Clients include PwC, SAP Fioneer, Teamviewer, Babbel, Makersite, Radancy and many more...","Commerce and Shopping, Internet Services, Other, Sales and Marketing, Software",3,11-50,"Kristian Kauper, Marc Grewenig, Max Klein",2,Seed,2021-09-30,4200000,USD,4200000,Seed,4200000,USD,4200000,Seed,5400000,USD,5400000,5400000,USD,5400000,"coparion, Montan-Ventures-Saar",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
emmy,https://www.crunchbase.com/organization/emmy-sharing,Active,,"Apps, Last Mile Transportation, Transportation, Travel","Berlin, Berlin, Germany",emmy offers free floating electric moped sharing.,"159,003","European Union (EU), Europe, Middle East, and Africa (EMEA)",12103,$1M to $10M,2015-01-01,year,2021-10-05,day,,,For Profit,http://www.emmy-sharing.de/,http://www.twitter.com/emmy_sharing,http://www.facebook.com/share.emmy,https://www.linkedin.com/company/emio-sharing,emmy is an online platform that enables its users to obtain transportation services. The platform enables its users to rent mopeds in their local area. Users are able to rent mopeds using a mobile application that is used to unlock them. Each moped comes with two helmets in different sizes. emmy was launched in 2015 and is based in Berlin.,"Apps, Software, Transportation, Travel and Tourism",1,101-250,Valerian Seither,5,M&A,2020-12-16,,,,Series C,,,,Series C,,,,25000,USD,25000,"IBB Ventures, Rancilio Cube Sicaf, BonVenture, DB Accelerator",1,4,1,"Made Acquisitions, Was Acquired",emmy acquired by GoTo Global,https://www.crunchbase.com/acquisition/goto-acquires-emmy-sharing--94b96e4c,GoTo Global,https://www.crunchbase.com/organization/goto,2021-10-05,day,,,,Acquisition,,Private,,,,,,,,,,,1
Enapter,https://www.crunchbase.com/organization/enapter,Active,,"Energy, Oil and Gas, Renewable Energy, Software","Berlin, Berlin, Germany",Enapter makes hydrogen generators with patented Anion Exchange Membrane (AEM) technology and energy management software.,"11,272","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,$10M to $50M,2017-10-01,day,2020-02-19,day,,,For Profit,https://www.enapter.com,https://twitter.com/Enapter,https://www.facebook.com/enapterenergystorage/,https://www.linkedin.com/company/enapter,"Enapter is an energy technology company mass-producing modular electrolyzers for smart and simple hydrogen generation from kilowatt to megawatt-scales. By making green hydrogen production accessible and scalable with AEM (Anion Exchange Membrane) Electrolysers, Enapter is enabling society to fully replace fossil fuels and flip global warming. Enapter was established on October 1, 2017 in Berlin, Germany.","Energy, Natural Resources, Software, Sustainability",3,101-250,"Jan-Justus Schmidt, Sebastian-Justus Schmidt, Vaitea Cowan",9,IPO,2023-03-01,25000000,EUR,26671162,Post-IPO Debt,20000000,EUR,21373892,Post-IPO Equity,92928516,USD,92928516,132246582,USD,132246582,"Johnson Matthey, Patrimonium Asset Management, Earthshot Prize, Ragnar Kruse",3,4,,,,,,,,,,,,,,Public,2020-02-19,6200000,EUR,6702080,125000000,EUR,135122572,H2O,https://www.crunchbase.com/ipo/enapter-ipo--1311f69f,FRA - Frankfurt Stock Exchange,
Endel,https://www.crunchbase.com/organization/endel,Active,,"Mobile, Music, Personal Health, Productivity Tools, Smart Home","Berlin, Berlin, Germany","Endel is a cross-platform audio ecosystem that creates personalized soundscapes to reduce stress, improve sleep, and boost productivity.","11,617","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-01-01,month,,,,,For Profit,http://endel.io,https://twitter.com/EndelSound,https://www.facebook.com/endelsound,https://www.linkedin.com/company/endelsound,"Endel is a cross-platform audio ecosystem. It creates personalized, sound-based, adaptive environments that help people focus and relax. They’re a small team of artists, developers, and scientists who have worked together on lots of digital projects, including the award-winning kids’ app series, BUBL. Endel is a 2018 Techstars Music Accelerator company.","Consumer Electronics, Health Care, Media and Entertainment, Mobile, Music and Audio, Real Estate, Software",3,51-100,"Dimitry Bezugly, Kirill Bulatsev, Oleg Stavitsky",6,Early Stage Venture,2022-04-05,15000000,USD,15000000,Series B,15000000,USD,15000000,Series B,21221791,USD,21221791,21221791,USD,21221791,"Techstars, Kima Ventures, Target Global, True Ventures, Powerhouse Capital",3,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Endodont,https://www.crunchbase.com/organization/endodont,Active,,"Health Care, Medical Device","Berlin, Berlin, Germany",Endodont is develops innovative processes and products for the dental industry.,"1,144,526","European Union (EU), Europe, Middle East, and Africa (EMEA)",10178,,2017-01-01,year,,,,,For Profit,http://www.endodont-technology.com/,,,https://www.linkedin.com/company/endodont,Endodont is develops innovative processes and products for the dental industry. Their first product is designed improve root canal fillings by simply and safely closing the root canal.,Health Care,,1-10,,2,Seed,2020-05-07,,,,Seed,,,,Seed,,,,,,,Think.Health,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
ENLOOPP,https://www.crunchbase.com/organization/loops-ventures-gmbh,Active,,"Apps, iOS, Local Advertising, Location Based Services, Mobile, Social Media, Social Network","Berlin, Berlin, Germany","The new global location-sharing, social app that helps you discover each other and experience any city like a local.","227,151","European Union (EU), Europe, Middle East, and Africa (EMEA)",10405,Less than $1M,2015-01-01,year,,,,,For Profit,http://www.enloopp.com,https://www.twitter.com/enloopp,https://www.facebook.com/enloopp/?fref=ts,https://www.linkedin.com/company/loops-ventures-gmbh,"The new global location-sharing social app ( Android and iOS ) A great way to make interesting contacts, spontaneously revive existing ones and form new friendships! The user-friendly map and interface allows you to choose your radius or switch between different cities. This way you never miss out on great happenings again, regardless of where you are in the world! Experience any new city like a local!","Advertising, Apps, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Platforms, Sales and Marketing, Software",2,1-10,"Alex Kirgiannakis, Marlena Szoka",1,Seed,2016-09-10,150000,EUR,168473,Angel,150000,EUR,168473,Angel,150000,EUR,168473,150000,EUR,168473,"Marco Illbruck, Jean-Eric Vergne, John Nacos",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Enote,https://www.crunchbase.com/organization/enote,Active,,"Artificial Intelligence (AI), Mobile Apps, Music","Berlin, Berlin, Germany","Enote is an innovative AI-powered digital sheet music app, described by The Guardian as “a gamechanger for musicians"".","41,812","European Union (EU), Europe, Middle East, and Africa (EMEA)",10178,,2018-03-02,day,,,,,For Profit,https://enote.com/,https://twitter.com/enoteapp,https://www.facebook.com/enoteapp/,https://www.linkedin.com/company/enote/,"Enote is an innovative digital sheet music app, described by The Guardian as “a gamechanger for musicians"". The company has developed a world-leading AI-technology, that allows to digitize paper sheet music into fully digital musical scores. This brings long awaited innovation to over 200 million musicians around the world, making sheet music more affordable, convenient and interactive than ever.","Apps, Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Mobile, Music and Audio, Science and Engineering, Software",3,11-50,"Boian Videnoff, Evgeny Mitichkin, Josef Tufan",5,Seed,2023-03-02,10000000,EUR,10598598,Seed,10000000,EUR,10598598,Seed,18000000,EUR,19958891,20000000,EUR,22168592,"European Innovation Council, DvH Ventures, Rudolf Fuchs Kapitalanlagegesellschaft",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Enpal,https://www.crunchbase.com/organization/enpal,Active,,"Energy, Environmental Consulting, Renewable Energy, Solar","Berlin, Berlin, Germany",Enpal is a photovoltaics leasing firm that provides solar power systems for homeowners.,"15,620","European Union (EU), Europe, Middle East, and Africa (EMEA)",80 10245,$100M to $500M,2017-02-01,month,,,,,For Profit,https://www.enpal.de,https://twitter.com/enpal_de,https://www.facebook.com/Enpal.de,https://www.linkedin.com/company/enpal-gmbh,"Enpal is a Berlin-based company that provides all-in-one renewable energy solutions consisting of solar panels, battery, wallbox, heat pump and energy management system for customers across Germany and Italy.  Founding and early history Enpal was founded in 2017 by Mario Kohle, Jochen Ziervogel, and Viktor Wingert. The company received early backing from Lukasz Gadowski, the prominent entrepreneur and venture capitalist, and several board members of the Zalando fashion conglomerate. Enpal’s co-founders initially developed a sales-based business model, where end-users could purchase PV systems. Early market research suggested that a lease model would attract more uptake from customers who didn’t want the hassle of high investment costs and maintaining the solar system by themselves.  The company settled on a 20-year lease term, which proved wildly successful during the first few years of its existence. Its lease agreements require no upfront payment from the customer and include installation, insurance, maintenance and other services. Rapid growth and expansion For most of its history, Enpal focused on the German market, first around its hometown of Berlin and later throughout the whole country. During the late 2010s and early 2020s, the company opened several satellite offices in an effort to provide responsive, localized sales and service to customers across the country. In 2021, Enpal opened a state-of-the-art training center for solar PV installers, where it trains its rapidly growing team of craftsmen. The company now has more than 200 local installer teams, whose members make up the bulk of Enpal’s employee roster, and a robust, efficient supply chain. Enpal’s key backers have included major impact investors and climate-tech venture firms, including Princeville Climate Technologies, Softbank Vision Fund II, TPG Rise Climate, HV Capital, The Westly Group, and Activate Capital. Co-founder Mario Kohle remains a managing director of the company. Fellow co-founders Jochen Ziervogel and Viktor Wingert (the current Chief Investment Officer) remain deeply involved as well.  Enpal has won a number of awards over the years, including first place in the German Sustainability Prize Next Economy Award 2022, first place in the 2023 Smart Home Germany Awards, a 2023/2024 Stern Companies of the Future award, Die Welt #1 Service Champion in Customer Service Award, and KfW Award for Entrepreneurs 2022. The Enpal app was also awarded as Germany’s best solar management app. The company has also been among Germany’s fastest-growing companies in 2022 and 2023 based on the FT1000 ranking. Enpal today Today, Enpal has installed more than 60,000 solar PV systems across Germany and Italy. As of late 2022, Enpal is recognized as the market leader for solar PV installations in Germany. The company’s 2022 revenues exceeded 400 million euros on a headcount of more than 1,000 employees. After pivoting away from the sales model and focusing on leased systems for most of its history, Enpal added back a sales option in 2023 to accommodate customers who want to buy their solar solution. Either model can save the customer tens of thousands of euros over the course of a system’s 20- to 25-year useful lifespan, according to company data. Enpal has also diversified its product offerings in recent years. It now offers all-in-one renewable energy solutions consisting of solar panels, battery, wallbox, heat pump and energy management system.","Energy, Natural Resources, Professional Services, Sustainability",3,1001-5000,"Jochen Ziervogel, Mario Kohle, Viktor Wingert",16,Late Stage Venture,2024-11-14,100000000,EUR,105545241,Debt Financing,215000000,EUR,230754040,Series D,465000000,EUR,523166017,3375000000,EUR,3693879999,"European Investment Bank, TPG, BlackRock, UniCredit, Bank of America",14,40,,,,,,,,,,,,,,Private,,,,,,,,,,,
